latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
31.55467,75.05232,339.21,0.51,0.41,2025-06-08,0822,N,low,2.0NRT,310.51,6.68,D
31.46292,74.12931,344.46,0.46,0.39,2025-06-08,0824,N,low,2.0NRT,315.65,8.56,D
31.67396,74.40468,343.01,0.48,0.4,2025-06-08,0824,N,low,2.0NRT,317.42,9.54,D
31.73735,74.52453,345.1,0.49,0.4,2025-06-08,0824,N,low,2.0NRT,316.94,11.58,D
31.7756,74.13972,367,0.47,0.4,2025-06-08,0824,N,high,2.0NRT,322.26,10.65,D
31.64095,72.99725,349.03,0.42,0.38,2025-06-08,0824,N,nominal,2.0NRT,315.67,14.43,D
31.90672,75.07981,339.3,0.52,0.41,2025-06-08,0824,N,low,2.0NRT,312.08,6.12,D
31.82143,74.33131,342.69,0.48,0.4,2025-06-08,0824,N,low,2.0NRT,315.82,11.94,D
31.85632,74.31009,350.84,0.48,0.4,2025-06-08,0824,N,nominal,2.0NRT,319.48,5.52,D
31.85451,74.30744,344.57,0.48,0.4,2025-06-08,0824,N,low,2.0NRT,319.38,5.59,D
31.74413,73.09952,338.51,0.43,0.38,2025-06-08,0824,N,low,2.0NRT,311.89,2.4,D
31.69064,72.69466,343.06,0.42,0.37,2025-06-08,0824,N,low,2.0NRT,317.91,9.46,D
29.5337,60.82878,336.46,0.34,0.56,2025-06-08,0824,N,nominal,2.0NRT,306.36,2.74,D
31.76225,72.93989,339.61,0.42,0.38,2025-06-08,0824,N,low,2.0NRT,314.42,3.7,D
31.76165,72.93542,340.22,0.42,0.38,2025-06-08,0824,N,low,2.0NRT,312.73,3.7,D
31.96443,74.40869,344.88,0.48,0.4,2025-06-08,0824,N,low,2.0NRT,318.16,3.23,D
32.11728,75.21786,349.02,0.53,0.42,2025-06-08,0824,N,nominal,2.0NRT,315.52,18.09,D
32.06805,74.65968,343.66,0.5,0.41,2025-06-08,0824,N,low,2.0NRT,317.84,1.98,D
32.15206,75.2815,336.17,0.53,0.42,2025-06-08,0824,N,low,2.0NRT,310.95,6.41,D
32.25624,74.56586,344.38,0.49,0.41,2025-06-08,0824,N,low,2.0NRT,316.22,6.24,D
32.99339,74.45242,336.05,0.5,0.41,2025-06-08,0824,N,low,2.0NRT,309.39,6.26,D
33.03608,74.26783,339.1,0.49,0.4,2025-06-08,0824,N,low,2.0NRT,312.44,11.8,D
33.03539,74.26218,345.06,0.49,0.4,2025-06-08,0824,N,nominal,2.0NRT,315.16,18.38,D
33.03356,74.26602,346.47,0.49,0.4,2025-06-08,0824,N,nominal,2.0NRT,314.22,11,D
33.03735,74.26611,341.05,0.49,0.4,2025-06-08,0824,N,low,2.0NRT,313.01,11,D
33.0367,74.26044,337.49,0.49,0.4,2025-06-08,0824,N,low,2.0NRT,311.11,11,D
33.08237,74.55786,343.36,0.5,0.41,2025-06-08,0824,N,low,2.0NRT,315.05,5.27,D
33.11038,74.70244,344.83,0.51,0.41,2025-06-08,0824,N,nominal,2.0NRT,312.61,6.54,D
33.11526,74.71127,336.75,0.51,0.41,2025-06-08,0824,N,low,2.0NRT,310.55,5.43,D
33.12334,73.98958,348.52,0.48,0.4,2025-06-08,0824,N,nominal,2.0NRT,311.48,7.1,D
33.12701,73.98901,339.99,0.48,0.4,2025-06-08,0824,N,nominal,2.0NRT,309.91,7.1,D
33.18141,73.48771,350.47,0.46,0.39,2025-06-08,0824,N,nominal,2.0NRT,318.84,15.19,D
33.31718,73.90897,341.43,0.48,0.4,2025-06-08,0824,N,low,2.0NRT,313.49,6.12,D
33.32086,73.90844,349.36,0.48,0.4,2025-06-08,0824,N,nominal,2.0NRT,313.34,8.39,D
33.32328,73.89738,344.27,0.47,0.4,2025-06-08,0824,N,low,2.0NRT,314.76,12.93,D
33.33064,73.89643,349.18,0.47,0.4,2025-06-08,0824,N,nominal,2.0NRT,313.52,6.05,D
33.38599,73.85983,367,0.47,0.4,2025-06-08,0824,N,high,2.0NRT,318.93,15.94,D
33.38966,73.85928,347.92,0.47,0.4,2025-06-08,0824,N,nominal,2.0NRT,317.19,14.19,D
33.46124,73.68655,345.52,0.47,0.39,2025-06-08,0824,N,nominal,2.0NRT,317.07,8.17,D
33.48751,73.84081,344.76,0.47,0.4,2025-06-08,0824,N,low,2.0NRT,316.35,12.25,D
33.49116,73.84014,344.87,0.47,0.4,2025-06-08,0824,N,nominal,2.0NRT,312.63,12.25,D
33.4641,73.58956,349.48,0.46,0.39,2025-06-08,0824,N,nominal,2.0NRT,318.18,21.32,D
33.46834,73.59396,340.2,0.46,0.39,2025-06-08,0824,N,low,2.0NRT,315.12,8.65,D
33.50296,73.69389,343.29,0.47,0.4,2025-06-08,0824,N,low,2.0NRT,313.37,6.39,D
33.50281,73.69608,344.05,0.47,0.4,2025-06-08,0824,N,nominal,2.0NRT,312.48,6.54,D
33.54363,73.45505,353.85,0.46,0.39,2025-06-08,0824,N,nominal,2.0NRT,315.53,8.92,D
33.76826,73.47322,332.41,0.46,0.39,2025-06-08,0824,N,low,2.0NRT,307.23,3.21,D
36.91319,54.33856,332.22,0.35,0.57,2025-06-08,1006,N,nominal,2.0NRT,296.35,1.8,D
33.80668,73.41912,355.23,0.46,0.39,2025-06-08,0824,N,nominal,2.0NRT,314.41,16.28,D
36.97322,54.87461,345.39,0.37,0.58,2025-06-08,1006,N,nominal,2.0NRT,293.73,7.52,D
33.78119,73.03523,340.22,0.44,0.39,2025-06-08,0824,N,low,2.0NRT,310.66,4.26,D
18.17638,55.24851,344.14,0.49,0.48,2025-06-08,1000,N,nominal,2.0NRT,314.3,2.75,D
36.97388,54.874,340.17,0.37,0.58,2025-06-08,1006,N,nominal,2.0NRT,293.59,3.41,D
33.82259,73.04733,339.28,0.44,0.39,2025-06-08,0824,N,low,2.0NRT,313.45,10.64,D
18.32331,55.10756,342.08,0.48,0.48,2025-06-08,1000,N,low,2.0NRT,313.92,1.85,D
36.97365,54.86974,331.18,0.37,0.58,2025-06-08,1006,N,nominal,2.0NRT,294.93,3.41,D
33.54821,71.01719,343.47,0.39,0.36,2025-06-08,0824,N,nominal,2.0NRT,312.23,5.66,D
37.0298,54.99245,333.54,0.38,0.59,2025-06-08,1006,N,nominal,2.0NRT,296.58,2.98,D
34.23218,73.29366,333.86,0.46,0.39,2025-06-08,0824,N,low,2.0NRT,305.43,5.26,D
37.06847,55.09037,353.71,0.39,0.59,2025-06-08,1006,N,nominal,2.0NRT,296.29,9.94,D
34.28449,72.76291,336.46,0.44,0.38,2025-06-08,0824,N,low,2.0NRT,307.03,2.5,D
37.06821,55.08595,345.04,0.39,0.59,2025-06-08,1006,N,nominal,2.0NRT,295.57,5.52,D
34.28386,72.75791,334.37,0.44,0.38,2025-06-08,0824,N,low,2.0NRT,308.37,2.5,D
37.30647,55.40326,336.45,0.4,0.6,2025-06-08,1006,N,nominal,2.0NRT,295.58,3.92,D
37.33793,55.46177,331.76,0.41,0.6,2025-06-08,1006,N,nominal,2.0NRT,297.23,3.47,D
34.3638,72.37247,345.01,0.43,0.38,2025-06-08,0824,N,nominal,2.0NRT,315.47,4.99,D
18.686,55.50847,338.53,0.51,0.5,2025-06-08,1002,N,nominal,2.0NRT,307.81,3.42,D
37.33509,55.45886,332.3,0.41,0.6,2025-06-08,1006,N,nominal,2.0NRT,295.15,1.53,D
34.36721,72.37138,339.98,0.43,0.38,2025-06-08,0824,N,low,2.0NRT,313.66,4.99,D
34.50312,73.33064,335.33,0.46,0.39,2025-06-08,0824,N,low,2.0NRT,308.86,3.96,D
34.96561,71.97567,342.1,0.42,0.38,2025-06-08,0824,N,nominal,2.0NRT,310.47,6.95,D
38.85366,54.23495,336.49,0.36,0.57,2025-06-08,1006,N,nominal,2.0NRT,302.29,1.9,D
34.96499,71.97097,343.14,0.42,0.38,2025-06-08,0824,N,nominal,2.0NRT,310.29,6.95,D
35.07339,72.75681,334.76,0.45,0.39,2025-06-08,0824,N,nominal,2.0NRT,300.92,4.13,D
39.04032,54.24997,367,0.36,0.57,2025-06-08,1006,N,high,2.0NRT,305.72,9.37,D
37.06245,54.68816,336.66,0.49,0.65,2025-06-08,0826,N,nominal,2.0NRT,294.18,7,D
39.04056,54.25423,355.46,0.36,0.57,2025-06-08,1006,N,nominal,2.0NRT,304.16,10.85,D
37.06418,54.68419,332.55,0.49,0.65,2025-06-08,0826,N,nominal,2.0NRT,294.37,2.75,D
39.03722,54.24992,367,0.36,0.57,2025-06-08,1006,N,high,2.0NRT,304.65,5.09,D
37.12606,54.46903,336.39,0.5,0.66,2025-06-08,0826,N,nominal,2.0NRT,299.65,3.76,D
39.04281,54.25369,350.61,0.36,0.57,2025-06-08,1006,N,nominal,2.0NRT,303.96,10.13,D
39.04258,54.24943,350.08,0.36,0.57,2025-06-08,1006,N,nominal,2.0NRT,303.61,5.09,D
20.37616,55.93399,341.53,0.57,0.52,2025-06-08,1002,N,low,2.0NRT,314.32,0.74,D
20.37505,55.93705,345.22,0.58,0.52,2025-06-08,1002,N,nominal,2.0NRT,314.28,1.02,D
21.30352,57.79929,352.51,0.39,0.59,2025-06-08,1002,N,nominal,2.0NRT,307.1,1.83,D
21.30366,57.80082,347.63,0.39,0.59,2025-06-08,1002,N,nominal,2.0NRT,306.84,2.94,D
21.3098,57.74622,340.34,0.39,0.59,2025-06-08,1002,N,nominal,2.0NRT,307.25,1.6,D
39.04134,54.25297,357.25,0.45,0.63,2025-06-08,0826,N,nominal,2.0NRT,303.38,9.65,D
39.0399,54.24791,355.36,0.45,0.63,2025-06-08,0826,N,nominal,2.0NRT,303.12,7.02,D
21.40985,55.7449,345.49,0.58,0.52,2025-06-08,1002,N,low,2.0NRT,317.34,1.7,D
21.66751,56.40953,347.73,0.32,0.55,2025-06-08,1002,N,nominal,2.0NRT,311.58,0.55,D
21.89197,56.84731,344.15,0.34,0.56,2025-06-08,1002,N,nominal,2.0NRT,311.27,0.58,D
21.93534,57.07497,348.08,0.36,0.57,2025-06-08,1002,N,nominal,2.0NRT,310.14,1.92,D
22.32573,56.47398,344.89,0.33,0.55,2025-06-08,1002,N,nominal,2.0NRT,310.85,1.54,D
22.40372,56.98963,350.68,0.36,0.57,2025-06-08,1002,N,nominal,2.0NRT,311.26,4.03,D
22.34775,56.43597,343.68,0.33,0.55,2025-06-08,1002,N,nominal,2.0NRT,312.71,1.32,D
22.34476,56.43408,345.16,0.33,0.55,2025-06-08,1002,N,nominal,2.0NRT,313.47,1.34,D
22.40232,56.99183,349.17,0.36,0.57,2025-06-08,1002,N,nominal,2.0NRT,311.1,4.84,D
22.67106,56.25232,343.98,0.32,0.55,2025-06-08,1002,N,nominal,2.0NRT,312.23,1.06,D
22.67076,56.24915,339.78,0.32,0.55,2025-06-08,1002,N,low,2.0NRT,311.67,0.94,D
22.78413,55.81602,353.99,0.6,0.53,2025-06-08,1002,N,nominal,2.0NRT,317.86,23.17,D
22.64944,54.11745,367,0.47,0.48,2025-06-08,1002,N,low,2.0NRT,325.06,0.32,D
22.64892,54.11269,367,0.47,0.48,2025-06-08,1002,N,low,2.0NRT,326.54,0.68,D
22.65385,54.11692,352.99,0.47,0.48,2025-06-08,1002,N,nominal,2.0NRT,326.21,0.89,D
22.65334,54.11216,367,0.47,0.48,2025-06-08,1002,N,low,2.0NRT,328.09,0.44,D
22.65877,54.12094,367,0.47,0.48,2025-06-08,1002,N,low,2.0NRT,326.89,0.89,D
22.65826,54.11625,367,0.47,0.48,2025-06-08,1002,N,low,2.0NRT,327.49,0.89,D
22.65774,54.11158,367,0.47,0.48,2025-06-08,1002,N,low,2.0NRT,327.77,0.44,D
23.1919,55.45988,347.36,0.58,0.52,2025-06-08,1002,N,low,2.0NRT,321.26,3.43,D
23.19015,55.45815,346.67,0.58,0.52,2025-06-08,1002,N,low,2.0NRT,320.73,3.16,D
24.50238,56.60702,348.31,0.36,0.57,2025-06-08,1002,N,nominal,2.0NRT,300.89,2.95,D
24.50769,56.60648,341.65,0.36,0.57,2025-06-08,1002,N,nominal,2.0NRT,299.73,2.95,D
27.12491,57.41671,335.31,0.43,0.62,2025-06-08,1004,N,low,2.0NRT,308.06,6.41,D
27.19198,57.06092,350.68,0.41,0.6,2025-06-08,1004,N,nominal,2.0NRT,308.65,6.13,D
27.15807,56.10223,341.14,0.35,0.57,2025-06-08,1004,N,nominal,2.0NRT,306.77,12.52,D
27.17017,56.05702,342.45,0.35,0.57,2025-06-08,1004,N,nominal,2.0NRT,305.39,14.85,D
27.16908,56.05904,340.28,0.35,0.57,2025-06-08,1004,N,nominal,2.0NRT,305.28,11.34,D
27.16878,56.05539,342.92,0.35,0.57,2025-06-08,1004,N,nominal,2.0NRT,305.37,10.98,D
39.8637,98.25274,313.65,0.5,0.41,2025-06-08,1902,N,nominal,2.0NRT,288.33,1.55,N
39.8636,98.25702,313.63,0.5,0.41,2025-06-08,1902,N,nominal,2.0NRT,288.44,2.21,N
39.84584,98.27771,301.13,0.5,0.41,2025-06-08,1902,N,nominal,2.0NRT,285.37,0.94,N
39.82262,98.27934,302.27,0.5,0.41,2025-06-08,1902,N,nominal,2.0NRT,287.93,1.64,N
39.82286,98.24353,299.17,0.5,0.41,2025-06-08,1902,N,nominal,2.0NRT,283.54,0.62,N
39.81377,98.28962,314.61,0.5,0.41,2025-06-08,1902,N,nominal,2.0NRT,288.04,2.23,N
39.81311,98.29544,308.59,0.5,0.41,2025-06-08,1902,N,nominal,2.0NRT,289.9,2.23,N
39.78926,98.30285,306.61,0.5,0.41,2025-06-08,1902,N,nominal,2.0NRT,280.62,1.76,N
39.35649,100.11766,303.52,0.43,0.38,2025-06-08,1902,N,nominal,2.0NRT,280.31,1.32,N
39.35302,100.11689,302.13,0.43,0.38,2025-06-08,1902,N,nominal,2.0NRT,277.63,1.09,N
29.37501,91.14912,299.59,0.61,0.53,2025-06-08,1906,N,nominal,2.0NRT,280.55,1.86,N
29.22727,88.35123,298.72,0.45,0.63,2025-06-08,1906,N,nominal,2.0NRT,280.96,1.39,N
27.46091,95.47836,307.65,0.49,0.4,2025-06-08,1906,N,nominal,2.0NRT,288.52,1.67,N
27.15736,94.93129,308.34,0.52,0.41,2025-06-08,1906,N,nominal,2.0NRT,288.57,2.19,N
26.77334,94.50533,311.35,0.54,0.42,2025-06-08,1906,N,nominal,2.0NRT,290.92,2.51,N
25.5152,100.7278,297.93,0.4,0.37,2025-06-08,1906,N,nominal,2.0NRT,285.57,0.63,N
23.80261,86.32874,312.7,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.26,3.08,N
23.77958,86.38489,307.56,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.8,2.5,N
23.77919,86.39012,315.33,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.42,2.5,N
23.77491,86.36292,315.14,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.79,3.72,N
23.78024,86.20287,306.75,0.53,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.38,1.84,N
23.77985,86.20828,315.23,0.53,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.1,1.84,N
23.7679,86.3729,310.64,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.04,3.04,N
23.76676,86.38855,306.12,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.09,3.99,N
23.76599,86.39902,310.22,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.66,4.99,N
23.7656,86.40436,318.98,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.94,3.57,N
23.80474,86.32762,311.36,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.2,3.08,N
23.78219,86.37314,306.3,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.71,3.47,N
23.7809,86.38907,317.32,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.32,2.73,N
23.77681,86.36186,308.76,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,291,2.81,N
23.77469,86.38833,307.53,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.79,2.73,N
23.76972,86.37192,305.79,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.85,2.32,N
23.76721,86.40329,318.3,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.9,2.38,N
23.77688,86.20138,305.07,0.53,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.29,3.67,N
23.77646,86.20677,316.67,0.53,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.22,3.75,N
23.76142,86.39731,311.04,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.81,2.38,N
23.761,86.40266,309.35,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.47,2.38,N
23.75353,86.41775,311.27,0.52,0.66,2025-06-08,1908,N,nominal,2.0NRT,290.75,2.87,N
23.69603,87.12177,309.54,0.46,0.64,2025-06-08,1908,N,nominal,2.0NRT,291.42,2.11,N
23.69202,87.09786,306.59,0.47,0.64,2025-06-08,1908,N,nominal,2.0NRT,291.03,2.41,N
23.69008,87.12109,313.9,0.46,0.64,2025-06-08,1908,N,nominal,2.0NRT,291.24,2.11,N
23.73369,86.43119,309.78,0.51,0.66,2025-06-08,1908,N,nominal,2.0NRT,290.34,3.46,N
23.72047,86.4403,309.54,0.51,0.66,2025-06-08,1908,N,nominal,2.0NRT,290.51,4.34,N
23.82321,84.93226,317.81,0.64,0.72,2025-06-08,1908,N,nominal,2.0NRT,289.79,2.18,N
23.68681,86.38911,305.22,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.54,1.78,N
23.68059,86.3884,309.6,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.64,3.22,N
23.68279,86.38815,309.02,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.74,3.2,N
23.68235,86.39357,304.6,0.52,0.67,2025-06-08,1908,N,nominal,2.0NRT,290.75,2.05,N
23.61699,86.88716,305.97,0.48,0.65,2025-06-08,1908,N,nominal,2.0NRT,290.51,0.8,N
23.67545,86.08273,304.73,0.54,0.68,2025-06-08,1908,N,nominal,2.0NRT,290.92,2.15,N
23.61285,86.78947,306.32,0.49,0.65,2025-06-08,1908,N,nominal,2.0NRT,290.89,1.67,N
23.56446,87.08309,309.09,0.47,0.64,2025-06-08,1908,N,nominal,2.0NRT,291.44,1.58,N
23.66767,84.99626,304.48,0.63,0.72,2025-06-08,1908,N,nominal,2.0NRT,290.02,2.23,N
22.35678,96.70093,306.77,0.4,0.37,2025-06-08,1908,N,nominal,2.0NRT,285.66,1.54,N
22.87511,86.05965,306.54,0.53,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.3,1.65,N
22.87223,86.05948,306.3,0.53,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.12,1.78,N
22.80009,86.0898,313.04,0.53,0.67,2025-06-08,1908,N,nominal,2.0NRT,291.16,2.43,N
22.57407,85.89676,312.01,0.54,0.68,2025-06-08,1908,N,nominal,2.0NRT,291.04,2,N
22.58997,85.90253,305.16,0.54,0.68,2025-06-08,1908,N,nominal,2.0NRT,290.75,1.51,N
22.57139,85.89556,316.74,0.54,0.68,2025-06-08,1908,N,nominal,2.0NRT,290.89,3.43,N
22.38004,87.27608,313.99,0.44,0.62,2025-06-08,1908,N,nominal,2.0NRT,290.9,2.19,N
22.37966,87.28046,311.18,0.44,0.62,2025-06-08,1908,N,nominal,2.0NRT,290.98,1.84,N
22.36613,87.30099,308.5,0.44,0.62,2025-06-08,1908,N,nominal,2.0NRT,291.14,2.14,N
22.36658,87.01851,305.54,0.46,0.63,2025-06-08,1908,N,nominal,2.0NRT,288.96,1.27,N
22.36067,87.01779,306.05,0.46,0.63,2025-06-08,1908,N,nominal,2.0NRT,289.02,1.06,N
22.36331,87.01707,316.97,0.46,0.63,2025-06-08,1908,N,nominal,2.0NRT,289.23,2.67,N
22.06502,88.11949,367,0.39,0.59,2025-06-08,1908,N,high,2.0NRT,293.5,4.96,N
22.06536,88.11569,313.82,0.39,0.59,2025-06-08,1908,N,nominal,2.0NRT,293.3,4.96,N
22.05366,88.12206,314.49,0.39,0.59,2025-06-08,1908,N,nominal,2.0NRT,294.11,1.1,N
22.05331,88.12585,310.12,0.39,0.59,2025-06-08,1908,N,nominal,2.0NRT,293.6,1.1,N
22.0654,88.1194,367,0.39,0.59,2025-06-08,1908,N,high,2.0NRT,293.61,7.63,N
22.06578,88.11559,314.38,0.39,0.59,2025-06-08,1908,N,nominal,2.0NRT,292.77,7.63,N
22.05402,88.12199,315.5,0.38,0.59,2025-06-08,1908,N,nominal,2.0NRT,293.86,1.33,N
22.05365,88.12578,311.89,0.38,0.59,2025-06-08,1908,N,nominal,2.0NRT,293.49,1.33,N
21.92141,83.34914,307.46,0.77,0.77,2025-06-08,1908,N,nominal,2.0NRT,288.39,2.17,N
21.92835,83.33636,303.97,0.77,0.77,2025-06-08,1908,N,nominal,2.0NRT,288.37,2.87,N
21.91998,83.35134,303.54,0.77,0.77,2025-06-08,1908,N,nominal,2.0NRT,288.13,3.91,N
21.75885,84.01968,304.23,0.7,0.75,2025-06-08,1908,N,nominal,2.0NRT,288.29,3.38,N
21.76383,83.84115,304.46,0.71,0.75,2025-06-08,1908,N,nominal,2.0NRT,288.04,1.93,N
21.75675,83.84055,310.51,0.71,0.75,2025-06-08,1908,N,nominal,2.0NRT,288.15,1.93,N
21.76836,84.01595,303.63,0.7,0.75,2025-06-08,1908,N,nominal,2.0NRT,287.99,1.79,N
21.75384,84.02175,304.33,0.7,0.75,2025-06-08,1908,N,nominal,2.0NRT,288.42,1.75,N
21.75984,83.84362,306.3,0.71,0.75,2025-06-08,1908,N,nominal,2.0NRT,287.7,4.35,N
21.68243,84.0359,304.93,0.69,0.74,2025-06-08,1908,N,nominal,2.0NRT,288.27,1.2,N
21.67666,84.03612,306.78,0.69,0.74,2025-06-08,1908,N,nominal,2.0NRT,287.75,2.12,N
21.0804,85.0337,306.01,0.59,0.7,2025-06-08,1908,N,nominal,2.0NRT,289.34,1.31,N
21.07994,85.03958,304.38,0.59,0.7,2025-06-08,1908,N,nominal,2.0NRT,288.79,1.31,N
21.07337,85.03901,304.46,0.59,0.7,2025-06-08,1908,N,nominal,2.0NRT,288.48,1.31,N
21.07499,85.03977,307.01,0.59,0.7,2025-06-08,1908,N,nominal,2.0NRT,289.04,2.34,N
20.97191,86.00203,305.48,0.51,0.66,2025-06-08,1908,N,nominal,2.0NRT,289.77,1.78,N
20.96571,86.00146,305.99,0.51,0.66,2025-06-08,1908,N,nominal,2.0NRT,289.52,1.78,N
20.94932,86.04546,306.04,0.51,0.66,2025-06-08,1908,N,nominal,2.0NRT,289.91,2.92,N
20.94184,86.05947,310.72,0.51,0.66,2025-06-08,1908,N,nominal,2.0NRT,290.41,2.53,N
20.96546,85.16974,307.54,0.58,0.7,2025-06-08,1908,N,nominal,2.0NRT,290.02,2.97,N
20.96535,85.17212,307.1,0.58,0.7,2025-06-08,1908,N,nominal,2.0NRT,290.45,2.29,N
20.88915,84.97801,305.72,0.59,0.7,2025-06-08,1908,N,nominal,2.0NRT,290.3,2.36,N
20.89104,84.97879,306.2,0.59,0.7,2025-06-08,1908,N,nominal,2.0NRT,290.37,2.08,N
20.86325,84.99384,304.26,0.59,0.7,2025-06-08,1908,N,nominal,2.0NRT,289.92,1.09,N
20.80834,85.25368,306.82,0.57,0.69,2025-06-08,1908,N,nominal,2.0NRT,291.74,8.15,N
20.79539,85.25259,314.35,0.57,0.69,2025-06-08,1908,N,nominal,2.0NRT,291.78,9.05,N
20.78847,85.25742,306.75,0.57,0.69,2025-06-08,1908,N,nominal,2.0NRT,291.99,9.19,N
20.78801,85.26297,305.93,0.57,0.69,2025-06-08,1908,N,nominal,2.0NRT,292,8.59,N
20.75984,85.28855,307.13,0.57,0.69,2025-06-08,1908,N,nominal,2.0NRT,291.53,9.24,N
20.75937,85.29432,312.36,0.56,0.69,2025-06-08,1908,N,nominal,2.0NRT,291.81,9.33,N
20.75881,85.29391,310.4,0.56,0.69,2025-06-08,1908,N,nominal,2.0NRT,291.39,9.76,N
14.63371,101.07581,304.23,0.55,0.42,2025-06-08,1910,N,nominal,2.0NRT,279.37,1.28,N
14.56798,100.76279,300.6,0.53,0.42,2025-06-08,1910,N,nominal,2.0NRT,284.7,2.76,N
12.68185,101.12766,306.06,0.39,0.44,2025-06-08,1910,N,nominal,2.0NRT,286.3,1.61,N
27.9041,68.53307,338.59,0.4,0.44,2025-06-08,2046,N,nominal,2.0NRT,299.41,4.14,N
27.72199,69.0575,309.45,0.56,0.43,2025-06-08,2046,N,nominal,2.0NRT,298.14,2.39,N
27.68723,68.55364,309.19,0.4,0.44,2025-06-08,2046,N,nominal,2.0NRT,299.1,1.91,N
27.71734,67.84163,320.18,0.44,0.46,2025-06-08,2046,N,nominal,2.0NRT,298.74,1.44,N
26.92542,73.46791,313.89,0.39,0.36,2025-06-08,2046,N,nominal,2.0NRT,300.8,1.49,N
26.8773,73.51458,316.35,0.39,0.36,2025-06-08,2046,N,nominal,2.0NRT,301.25,1.81,N
23.69396,87.11942,304.73,0.62,0.72,2025-06-08,2046,N,nominal,2.0NRT,290.38,3.74,N
23.69227,87.09895,303.74,0.62,0.72,2025-06-08,2046,N,nominal,2.0NRT,290.08,2.99,N
23.6656,87.15743,313.66,0.63,0.72,2025-06-08,2046,N,nominal,2.0NRT,289.95,2.26,N
23.80594,86.33045,310.77,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.26,1.9,N
23.79416,86.35071,304.85,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.31,2.18,N
23.78242,86.37076,304.87,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.14,2.02,N
23.7817,86.34717,307.89,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.19,1.95,N
23.77756,86.36354,312.15,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.47,3.26,N
23.76296,86.39474,309.1,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.71,5.36,N
23.76159,86.40017,315.96,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.08,4.49,N
23.80496,86.32689,306.76,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.53,2.84,N
23.80364,86.33229,306.05,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.18,2,N
23.79201,86.35256,304.84,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.18,1.73,N
26.25871,74.09586,315.04,0.38,0.36,2025-06-08,2046,N,nominal,2.0NRT,302.32,1.27,N
23.7804,86.3727,307.84,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.09,2.01,N
23.78088,86.34359,309.42,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.33,2.23,N
23.77551,86.36542,309.32,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.44,3.26,N
23.76109,86.39677,306.32,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,290.26,6.01,N
23.75975,86.40219,315.9,0.56,0.69,2025-06-08,2046,N,nominal,2.0NRT,289.96,4.08,N
23.78083,86.20895,310.93,0.55,0.68,2025-06-08,2046,N,nominal,2.0NRT,290.38,1.81,N
23.56194,87.08366,307.44,0.63,0.72,2025-06-08,2046,N,nominal,2.0NRT,289.78,1.8,N
23.51444,87.27058,304.36,0.64,0.72,2025-06-08,2046,N,nominal,2.0NRT,290.23,1.47,N
23.77593,86.20197,305.4,0.55,0.68,2025-06-08,2046,N,nominal,2.0NRT,290.09,3.34,N
23.7746,86.20738,305.89,0.55,0.68,2025-06-08,2046,N,nominal,2.0NRT,290.14,2.03,N
